vrmsMean,vrmsSD,vzcMean,vzcSD,vscMean,vscSD,vtscMean,vtscSD,vsdMean,vsdSD,vtfMean,vtfSD,vsfMean,vsfSD,vskMean,vskSD,vsrMean,vsrSD,vsskMean,vsskSD,vsslMean,vsslSD,vssMean,vssSD,vtprMean,vtprSD,Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Class
-10.36940075,0.780121079,0.046387819,0.005729158,556.4621136,185.8813814,0.093787717,0.008131738,0.119426247,0.019776845,0.05559178,0.055451917,0.032874756,0.010844785,6814.396777,1181.343179,1181.473536,521.5644828,4.597163487,0.288853282,-0.024019788,0.00267469,342.5211327,163.5521642,0.563604289,0.055546681,-11.02512145,1.319956879,4.984783413,0.373918547,0.633988484,0.644477856,0.10450921,0.367952225,-1.764999609,0.357014974,0.331707909,0.341566249,0.165362257,0.265935594,-0.072792675,0.202233905,-0.283334361,0.143216484,-0.05508306,0.14124232,0.533145811,0.122975033,-0.025337112,0.136919199,0.880171194,0.116590191,-0.167384689,0.099956474,0.055003452,0.092553719,-0.592655811,0.101530244,0.267227104,0.088553171,-0.21829291,0.09928004,0.179492569,0.071837096,0.174181425,0.073453378,Normal
-10.52454132,1.241280436,0.088230324,0.013846884,1126.920013,286.6959789,0.085445301,0.006874221,0.054344099,0.007074173,0.102786677,0.053192645,0.031534471,0.016695371,2889.21101,293.2643375,2632.955333,489.5615797,4.575062849,0.347529191,-0.023302559,0.003036442,509.7895313,153.3371113,0.587703662,0.040987337,-8.983536587,1.806806344,3.356984197,0.307995736,-1.162320159,0.133277627,-0.509853852,0.121115902,-0.397150533,0.124628213,0.857458234,0.105432382,0.159180593,0.084059553,-0.108782806,0.110205847,-0.032916506,0.080814629,0.597215547,0.091443884,-0.246206849,0.110707151,-0.160181748,0.144400638,0.156041232,0.141795887,0.216655303,0.094516174,0.058529725,0.095692357,0.125738765,0.112383904,-0.330295413,0.109220106,0.605984773,0.091285292,0.144891647,0.114574162,0.015630518,0.124915747,Normal
-10.06647258,1.271137287,0.012611767,0.001666074,205.2907211,197.3215246,0.245314575,0.028616305,0.194825547,0.025385992,0.083050855,0.055489973,0.017904835,0.012446798,5078.953196,735.2962229,909.1333085,594.7114116,8.559797346,0.649855748,-0.016643436,0.003478417,175.2274728,173.2448345,0.630607229,0.042882919,-13.43510303,1.323350788,4.504029536,0.434286951,0.999989619,0.279458901,0.649193826,0.272441106,0.177232449,0.436078186,1.499936527,0.333495628,0.124607136,0.238280521,-0.381297811,0.238474165,0.221896985,0.191716542,-0.135390779,0.183031978,0.216624798,0.180838035,0.261809665,0.162901765,0.131753012,0.174986238,-0.27317156,0.169984117,0.213681855,0.152309201,-0.033013649,0.13973689,0.034391164,0.139794404,0.016784339,0.146060605,0.000614618,0.121747442,0.020034202,0.116706339,Normal
-11.00450706,0.927636859,0.031383483,0.007365508,404.1140951,182.5610509,0.081343054,0.010302852,0.15533254,0.031275164,0.055252475,0.051617423,0.018992229,0.011580915,8115.370111,1413.335126,1194.299344,479.616223,4.128947358,0.386241957,-0.023845025,0.003601363,328.5855594,158.2725565,0.518595111,0.145935546,-10.9772661,1.578867379,5.224500512,0.376897726,0.465664876,0.165902412,-0.454348346,0.166876576,-0.15353354,0.177771103,0.26821889,0.180641212,0.061560398,0.121563582,0.408286155,0.121747972,-0.256230057,0.139566647,-0.31661828,0.132674482,0.159231745,0.113163111,0.72350285,0.129689203,-0.357278869,0.09898939,0.182329248,0.100713539,-0.015528141,0.098180231,-0.434472557,0.128984943,-0.066907852,0.080471163,0.208061754,0.077623959,-0.280492674,0.091108062,0.123505159,0.083299214,Normal
-9.289172347,0.471525868,0.083487769,0.01381572,1024.204639,155.0897077,0.09828981,0.008945493,0.048364402,0.009797774,0.153313397,0.048499691,0.034631562,0.016254899,2148.994282,183.3970054,3991.325089,420.2901094,5.260955347,0.388460385,-0.025963885,0.002082939,694.9364907,142.4085064,0.574386418,0.045150161,-8.267459463,1.439248132,2.755641983,0.175084351,-0.291770365,0.089160715,-0.8107205,0.100189029,-0.255415758,0.067954607,0.82189139,0.080627899,-0.184921099,0.071005729,0.301599181,0.085068052,0.154060296,0.073415324,0.62963558,0.083801324,-0.771938178,0.0747579,0.296534876,0.077166373,-0.141531737,0.090580754,0.199691827,0.065820439,0.520705446,0.139827573,0.016822183,0.080328193,-0.229058742,0.080605829,0.255612258,0.099157883,0.079437119,0.131874992,0.456357164,0.081334613,Normal
-8.326036572,1.581315963,0.05891772,0.014412557,573.6759988,186.1240514,0.140450474,0.019946954,0.087068007,0.042679004,0.088250878,0.049269452,0.02751722,0.015987734,5621.379827,728.6373152,1793.614413,470.8357963,6.289183413,0.722211899,-0.027334227,0.003266481,489.3343878,153.7093208,0.612935536,0.04314045,-9.570691674,1.827871823,4.304935266,0.301917986,-1.222268472,0.163172969,-0.091795198,0.196029701,0.259348582,0.658189417,0.472744209,0.185136016,0.923039513,0.257516664,0.098179043,0.203902966,0.484553683,0.386271006,-0.391165004,0.28003486,0.752243452,0.187496353,-0.177599153,0.277678978,0.171596878,0.213886616,0.449742599,0.134596608,-0.035805131,0.173362083,0.328708101,0.105959458,-0.153363288,0.14355805,0.093520219,0.180870286,0.178204452,0.099212838,0.163739069,0.111048275,Normal
-10.88873124,0.818474225,0.028883452,0.005477297,483.0729784,153.8603679,0.096894856,0.011575678,0.107193979,0.01631948,0.100289491,0.045583262,0.035256166,0.012951935,4657.436202,560.8805574,1402.843665,430.493795,4.506394107,0.453198219,-0.02407783,0.00307454,437.1001771,130.4889986,0.611963247,0.041957569,-10.40053106,1.488523915,5.150815294,0.350648479,-0.439683481,0.292540283,-0.183804897,0.182125856,-0.700579536,0.193670129,0.575204725,0.196972582,0.390595781,0.168022886,0.240852999,0.140734416,-0.233102656,0.132584627,0.612305445,0.146152215,0.198452164,0.146881562,-0.039354223,0.13163235,-0.001935907,0.11954635,0.125288103,0.139625819,-0.4948938,0.145142011,0.333088075,0.141447365,0.048302761,0.142906865,-0.215362986,0.140408802,0.10843961,0.128773688,-0.07243545,0.126187305,Normal
-10.11585924,1.19790256,0.06281919,0.007507212,872.3851271,145.5323656,0.093862246,0.01491105,0.069516299,0.009244209,0.088532337,0.049524367,0.019738783,0.017143835,6410.376011,1348.543938,1615.219071,428.3878317,4.51944903,0.360400876,-0.024641994,0.00333546,454.5758691,137.6557049,0.597571571,0.041700417,-9.495156474,1.619652216,4.437301758,0.369428398,-0.906937487,0.168001739,-0.442737381,0.119969957,-0.328867677,0.154534546,0.49860977,0.130958463,0.372594546,0.117970807,-0.622970539,0.069120579,0.586911394,0.083068654,0.413570611,0.06620362,0.21689603,0.079875219,-0.35988709,0.117863619,0.040284982,0.061754815,-0.13050677,0.072369426,-0.018170849,0.055603093,0.426260191,0.060850511,-0.362889478,0.095418404,0.455590085,0.080859475,0.165396362,0.07362613,0.099930488,0.053129248,Normal
-10.10494535,0.909963414,0.051873166,0.008130509,763.491024,40.63922476,0.09227677,0.007638613,0.066877094,0.00958504,0.098817997,0.036092191,0.018698374,0.011100299,4120.987018,365.4574867,2043.906969,382.4818908,4.571129038,0.291843472,-0.025170988,0.002877223,538.6355671,68.02474333,0.608751082,0.034069576,-9.049611732,0.425882377,3.92256989,0.175341458,-0.969809101,0.103710193,-0.169780436,0.085829407,-0.500317678,0.110143715,1.148479943,0.129423604,0.53894762,0.095547644,-0.079032549,0.104611622,0.211014234,0.074309075,0.411801528,0.096462272,-0.139548234,0.070059256,-0.094820112,0.075485389,0.252339191,0.065556583,-0.012643531,0.098762968,0.17523091,0.073218656,-0.066234949,0.04920462,0.179477806,0.074814914,-0.16652552,0.051462339,0.607449202,0.060654942,-0.218820381,0.052874348,Normal
-10.08025527,0.761945757,0.065453722,0.004323037,844.3602254,182.5414063,0.099677885,0.007859038,0.06602035,0.005920671,0.091837105,0.05273207,0.015341604,0.011573348,3277.879429,295.7027437,1588.734609,489.2236935,4.625003839,0.288188099,-0.023546084,0.002216546,456.3134913,161.875578,0.613014244,0.041743343,-9.697257263,1.425066296,4.180826626,0.240653856,0.003993324,0.073627354,-1.095561886,0.097328139,-0.873368056,0.098749134,1.015151086,0.111176858,0.379981886,0.077083599,-0.47326134,0.084826632,0.616484676,0.067515424,-0.027615186,0.060455414,0.400740512,0.069922663,0.143729615,0.039733058,-0.144650859,0.038828929,0.031113093,0.052515865,0.06635192,0.053200442,0.095163133,0.048522466,0.266808436,0.061873668,0.108216224,0.034544536,0.066781933,0.038494583,0.089541316,0.029445335,Normal
-7.585665671,0.891143033,0.016289652,0.013834104,164.787635,231.502465,0.204198621,0.017518165,-1.054629332,0.153620888,0.068188215,0.053986001,0.015885127,0.018815631,6212.442513,1747.7698,1099.021907,515.718352,7.723831338,0.462944539,-0.0247946,0.002554544,214.2544044,179.3760668,0.409608801,0.033721509,-12.35867204,1.601008158,4.40534932,0.405894905,0.287649432,0.190771997,-0.681328116,0.213397598,0.272364626,0.190208027,0.82985425,0.139258424,1.153139768,0.195271304,0.312278536,0.176490621,0.808028306,0.178154888,0.356601772,0.22415886,0.21903526,0.168985428,0.382412638,0.149659413,-0.276847775,0.135953762,0.189906784,0.11377616,-0.221809167,0.145525921,0.136801556,0.108988862,0.037647447,0.121549402,0.18610698,0.101709315,0.059010905,0.109464325,0.23731955,0.112449221,Normal
-10.66669623,0.96814083,0.044230511,0.009272793,612.3768262,184.7467949,0.103574739,0.008507597,0.078928017,0.009652469,0.196726682,0.045772664,0.020146657,0.011988641,2269.646372,296.5040279,2524.685518,674.2060282,5.172571444,0.331581797,-0.021493486,0.002818765,579.0181608,154.8770465,0.600718978,0.042483977,-10.07232906,1.513713509,4.405649465,0.284179904,0.032939049,0.171544349,-0.688952505,0.178353139,-0.602090234,0.131112043,0.85741307,0.160960153,0.174751999,0.141204324,0.16465571,0.134921581,0.379864308,0.134994815,0.507472751,0.128091972,-0.321153969,0.112226081,-0.074441934,0.106031517,0.281304167,0.088130407,-0.108212575,0.088650754,0.409234375,0.08816235,-0.140437863,0.071630508,0.000637871,0.070387382,0.072605518,0.071099658,0.053155122,0.064483943,-0.045211328,0.065712948,Normal
-10.57382612,1.031641565,0.04316878,0.013450266,492.1867988,287.88621,0.139856992,0.014069975,0.103484597,0.008842836,0.087061092,0.052548033,0.021106008,0.015782688,6760.817473,735.8148963,1399.678855,499.7570041,5.826034327,0.539904281,-0.021200654,0.00309682,385.4615512,154.8729214,0.631716231,0.044434342,-11.06383144,1.65264769,5.362990539,0.361933565,-0.391899122,0.183896124,-0.26074089,0.122821774,-0.425635218,0.10381028,0.806474183,0.138620678,0.267824083,0.102598789,-0.089690251,0.10631232,0.725302256,0.112544794,0.069100897,0.101172589,-0.094030644,0.107376377,-0.286645469,0.107458298,0.305227775,0.090815259,0.100513507,0.112742265,0.410614112,0.098550538,-0.18476195,0.09106689,-0.014769311,0.08159696,0.143364517,0.081253565,-0.045412393,0.076665585,0.036382518,0.068290505,Normal
-12.78297139,1.412330692,0.081276907,0.005965808,1013.858905,63.62148165,0.107747179,0.008335304,0.006161974,0.120770615,0.11505206,0.021814298,0.020353008,0.014745307,3014.561914,305.7369931,2449.147744,282.5004647,5.336268425,0.316970851,-0.018051138,0.003445344,498.1290426,37.33521386,0.584323168,0.051005166,-9.698547181,0.697035619,3.331908109,0.117100339,-1.272399747,0.151253529,-0.465643941,0.138587313,-0.048273222,0.166472252,0.947733382,0.109200941,0.388838225,0.095201842,-0.071614499,0.070811455,0.647627673,0.085660634,-0.106144267,0.081331479,-0.39364307,0.060967303,-0.152350586,0.057970429,0.281531951,0.077494479,0.005107149,0.068170375,0.160063918,0.044272056,-0.335748276,0.042076461,0.260996735,0.061589465,0.184501338,0.0658389,0.093240295,0.054171533,0.363236437,0.05518794,Normal
-14.71929562,1.605615371,0.06929863,0.006015232,895.0089636,49.63722754,0.059107386,0.008897389,0.085289219,0.017727748,0.129570495,0.016353492,0.027426811,0.015119461,4450.96181,683.9764474,2185.637591,385.0138501,3.267358485,0.326981037,-0.017591902,0.003367682,475.7129639,65.2606169,0.497226065,0.182427188,-10.102589,0.644515538,4.071613435,0.250797817,-0.886044544,0.277581748,-0.455166286,0.25482009,-1.170731188,0.195620948,0.525334104,0.195334678,0.548211304,0.167543656,-0.184536894,0.167281944,-0.270979322,0.148043375,0.546037237,0.145208681,0.28827631,0.136511575,-0.243089354,0.138413764,0.069018668,0.123595449,-0.073425102,0.092633961,-0.028155548,0.09648881,0.344531594,0.100875021,-0.208339903,0.088847773,0.028657938,0.077292546,-0.112887798,0.076127125,0.077564777,0.07016103,Normal
-10.55812334,1.177108958,0.05881846,0.009183911,717.6095588,51.48767968,0.089142124,0.007614563,0.080891059,0.008759261,0.09231873,0.03001072,0.027854597,0.019506206,5353.47255,644.2209397,1667.489401,273.0448995,4.680380864,0.304391178,-0.02324533,0.003243279,442.2317726,46.37417368,0.55727552,0.049383,-9.95965744,0.492310862,4.903438165,0.230199893,-1.303846466,0.224032773,-0.293286957,0.157950809,-0.137262406,0.167982773,0.300808558,0.173165368,0.536747673,0.16078531,-0.154553677,0.116391623,0.903651275,0.119334268,0.003542267,0.098628096,0.373636555,0.11011002,-0.220720597,0.116202145,0.644999295,0.099596374,-0.124813828,0.095024694,0.092593768,0.099494732,0.137849643,0.105227537,-0.039562154,0.090137319,0.256069634,0.087534065,-0.111517951,0.083889471,0.008133052,0.10427859,Normal
-11.21482893,1.16225557,0.047037437,0.006672445,538.3284796,202.1126142,0.088684969,0.016741124,0.14065197,0.021712129,0.05831175,0.054066303,0.025038671,0.019903108,7458.888176,1777.475426,1298.404936,485.4936048,4.358626175,0.542448599,-0.023060991,0.003976949,389.1834775,158.8421201,0.538980736,0.128983469,-10.85399509,1.37172477,5.036408986,0.449811598,0.216610701,0.274628861,-0.880044441,0.182472951,-0.657516427,0.199007871,0.618249866,0.174733482,-0.218472779,0.156387513,0.57966074,0.191688858,-0.321860374,0.265569409,0.291145105,0.222028288,0.856700697,0.199248067,0.064365519,0.201195812,-0.268012186,0.219526774,0.162274741,0.160986047,-0.335840729,0.137273312,-0.004916984,0.186255027,0.438818994,0.170193877,-0.185060514,0.130783681,0.186024439,0.105601055,-0.007365268,0.120352992,Normal
-10.0431988,1.332201091,0.056881561,0.012593523,784.9055912,226.2052711,0.0807492,0.015227859,0.085879581,0.01394146,0.093283189,0.05371738,0.023474653,0.015724728,4506.719816,722.7031197,2012.319439,515.7813745,4.321663583,0.584912902,-0.027551865,0.005104898,542.3841644,154.0898168,0.571473942,0.039225176,-8.803434076,1.545088285,3.81421071,0.265817196,-0.90456384,0.746909553,-0.38105246,0.327396815,-0.250902379,0.19986775,0.799483808,0.217411169,0.259908911,0.232937417,-0.152954188,0.237730697,0.779066811,0.185474513,-0.06801339,0.170298207,-0.107162737,0.187718451,-0.012463933,0.174966741,0.369675692,0.112563225,-0.130190558,0.1219625,0.090151881,0.120350081,-0.276534996,0.11447809,-0.094542011,0.110572601,0.223279639,0.120099804,-0.131082126,0.094546732,0.182273076,0.088213824,Normal
-12.85584691,2.087926097,0.040409747,0.010993511,853.8275571,181.8411095,0.086691196,0.007726591,0.064181418,0.015675084,0.087808215,0.050756872,0.019386663,0.009823241,3635.589875,420.3386229,1770.961036,471.5700923,4.408789587,0.320677146,-0.018549742,0.004798806,531.7522249,150.9069604,0.588019596,0.038237283,-10.17719679,1.703018955,3.871685268,0.264118352,-0.629455281,0.196054057,-0.754445004,0.11898883,0.135617335,0.140220795,0.798000466,0.169783732,0.785584679,0.225216157,-0.61990794,0.126599107,0.232874287,0.217564317,0.53348771,0.17480545,-0.280724486,0.119514859,0.147231116,0.138349438,0.194531462,0.097994005,0.273041576,0.109847362,-0.166027764,0.121484999,0.349668654,0.096217796,-0.229606852,0.082216805,0.428146888,0.09233628,0.13965701,0.126224894,-0.058880739,0.103478336,Normal
-10.86880769,0.986695773,0.059473349,0.007416465,768.7985795,26.41804323,0.111995537,0.009074242,0.054586694,0.042231507,0.126251121,0.012622103,0.015781387,0.010626558,4414.017646,547.9235692,1915.078587,307.6368764,5.173177593,0.234438176,-0.020458075,0.002207834,416.3637195,29.33781437,0.606979541,0.033606313,-10.31270964,0.263392437,4.718734709,0.207494637,-1.013670997,0.138729621,0.236357735,0.14890158,-0.975876501,0.137798748,0.396479418,0.157499097,0.722502571,0.138511907,-0.027681207,0.108555855,-0.089687814,0.124470483,0.53455922,0.115633502,0.170362725,0.108277762,-0.062151938,0.094371535,0.065922994,0.090035064,0.37126881,0.093402928,0.089586451,0.097721817,0.323479808,0.103533195,-0.065464099,0.076198478,-0.464407419,0.159800675,0.312671639,0.117796598,0.042557792,0.074716776,Normal
-11.3403089,1.536767982,0.040036653,0.007646953,504.3344577,260.0276788,0.148088245,0.019298163,0.071242228,0.009164513,0.176618322,0.065585573,0.028138979,0.01145383,3089.678114,497.0131958,2797.785599,730.3904972,7.503466278,0.898278127,-0.017589495,0.004134548,500.5346118,209.8865726,0.552569398,0.050117726,-10.43357585,1.752575026,3.754108207,0.304671406,-0.824562216,0.265690879,0.734914126,0.202779324,-0.264883466,0.193790714,1.263785463,0.217304938,-0.121865244,0.156601985,0.932775883,0.159426529,-0.106246408,0.137732998,-0.153356823,0.131694841,0.531471413,0.147321078,-0.078206024,0.117090549,0.105927151,0.114426915,-0.177004211,0.14667632,0.196470548,0.1298283,0.001205701,0.104332158,0.389263495,0.106584265,0.117004937,0.129019415,0.193510406,0.173150527,-0.517211597,0.194612637,Normal
-10.26907232,1.091587369,0.033621445,0.003078451,389.827475,166.4662366,0.149388784,0.014241066,0.117164609,0.011980466,0.098999423,0.048625625,0.026811984,0.016658109,5217.889072,683.1248483,1667.854858,442.7772978,7.002612018,0.55057289,-0.021770629,0.003159302,377.8632181,145.1881471,0.574072567,0.042629691,-10.37772959,1.40005574,4.888442202,0.330695302,-0.811977813,0.178463169,0.399402333,0.231779886,-0.181472927,0.155245155,0.920459136,0.219040374,-0.228582648,0.169926803,0.741358938,0.153511305,-0.047894885,0.124373451,0.766394667,0.158034065,-0.602725871,0.144180175,0.066336477,0.106226921,0.144386197,0.157447102,0.127319518,0.113367138,-0.043794112,0.130492275,0.154422861,0.121557476,-0.161015251,0.145911174,0.447465234,0.142305663,0.080301607,0.091756297,0.17801202,0.126316566,Normal
-9.75093099,0.499794731,0.038231638,0.002926676,473.159441,166.0622688,0.121084671,0.009100308,0.129803554,0.01248126,0.042068004,0.051473143,0.02586342,0.014808724,8864.891153,1069.514427,1348.042482,453.0064488,5.130732017,0.469756961,-0.025532928,0.00222272,407.6898043,143.8803122,0.588221564,0.039372967,-10.85284572,1.340814334,5.465860508,0.335836134,0.029282823,0.128060318,-1.405029805,0.152658165,0.19873556,0.120800821,0.368819738,0.123449322,0.649578668,0.131238897,-0.213741977,0.075969605,0.023983251,0.107897739,0.558972106,0.129824631,0.608396319,0.117248077,-0.16370429,0.139143218,-0.066807647,0.102505775,0.269219999,0.091303566,-0.180998992,0.096913511,0.19280695,0.07818226,-0.344328168,0.084107226,-0.015924225,0.077731056,-0.060109682,0.081150219,0.058686232,0.081931979,Normal
-8.169158835,1.123104995,0.045657547,0.007546338,492.2460175,191.4052458,0.182839009,0.031267588,0.06737742,0.048857275,0.08686035,0.051075635,0.020406542,0.02232801,6025.277824,1272.647194,1497.288258,443.8697603,7.16387402,1.136771541,-0.023963618,0.003951161,396.1031869,150.3232051,0.627023135,0.044162817,-10.92510695,1.372111679,4.748225217,0.418322124,-0.027072111,0.336920937,-0.865887957,0.279872638,-0.037510519,0.250729351,1.54982909,0.207617988,0.165202894,0.272721826,0.280381064,0.163317337,1.019493876,0.189124296,-0.011491079,0.154215983,0.582466626,0.1763426,-0.285482684,0.159039265,0.219759266,0.110779056,0.332618563,0.169030178,0.171082671,0.124557144,-0.200256004,0.173757203,-0.145952234,0.124948865,0.057784617,0.138771631,0.256653951,0.261833996,0.250474749,0.149207359,Normal
-9.143941452,1.658242382,0.017759038,0.002509839,303.0949966,118.8025009,0.194082186,0.021563797,0.0601343,0.11339637,0.13506204,0.036956371,0.023445708,0.019791206,2965.899603,611.3977849,1684.511753,450.4905291,8.411123949,0.81152685,-0.021006,0.005112099,323.1324393,91.71896452,0.579681658,0.043617715,-11.05172779,1.762939989,4.446286418,0.341424575,0.604935207,0.323325362,-0.00490301,0.225187649,-0.027649844,0.166997251,0.652391329,0.16613243,0.07327857,0.183409467,-0.209139739,0.147868789,0.823547943,0.139530401,0.288118511,0.118185319,0.210038633,0.134051625,-0.119912395,0.130162519,0.373582259,0.124099872,-0.088680868,0.120084307,0.419256837,0.119134379,-0.006025814,0.104330716,0.039091616,0.117238222,0.293207048,0.104746087,0.015269772,0.104258819,0.02314452,0.109504877,Normal
