Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Label
-12.53346817,0.309709754,3.371686007,0.113756401,-0.435376327,0.141961093,-1.153634539,0.167559352,-0.59917785,0.169725038,0.594804198,0.102728803,0.555559605,0.106688015,-1.069867109,0.122797169,0.014790576,0.126793028,0.405626181,0.083191736,-0.000856375,0.124983843,0.451976936,0.111564842,-0.058448925,0.092141234,-0.089420191,0.105379906,0.385436576,0.107876088,-0.199327317,0.110967124,0.16727422,0.095164307,-0.161659628,0.086308954,0.062134406,0.084073331,0.063153464,0.100162151,Normal
-10.78336889,0.620478541,3.870545254,0.187348327,-1.584186063,0.121680097,-0.026467349,0.250934904,-1.019344114,0.207701238,0.207473703,0.115398241,0.360977753,0.09712161,-0.118259788,0.170402966,0.263079013,0.10698801,-0.017078635,0.156349438,0.747048511,0.322178808,0.23717201,0.106567394,-0.894492338,0.190302961,0.830996035,0.103843068,-0.652611196,0.263979635,0.33960691,0.137832688,-0.063946733,0.115287705,-0.14839184,0.13779265,0.081834113,0.137302707,-0.296309563,0.152024428,Normal
-11.99603597,0.452010837,4.581308473,0.295263226,0.16519022,0.160058857,0.119715747,0.252689608,0.011956482,0.206357964,1.037058553,0.14227563,0.185306678,0.131737523,-0.554227954,0.186714225,0.374373989,0.16678364,0.421260797,0.1691774,0.245000826,0.134187895,0.159251343,0.108084126,-0.005005327,0.116407396,0.574576818,0.132758504,-0.289730244,0.096844195,0.118919956,0.135796826,0.101626091,0.140165013,-0.059508536,0.115114935,0.089152148,0.103560392,0.141161719,0.126280083,Pathol
-12.48920635,0.359169091,4.713886783,0.207220498,1.275978763,0.202724563,-0.441655121,0.176203362,0.370281897,0.225680218,-0.157339022,0.173326963,0.095270255,0.160983368,0.38273332,0.180468603,-0.607190449,0.140479029,0.202934468,0.175339454,-0.058024147,0.136438624,0.214371338,0.160622303,0.162654747,0.150956397,0.088819237,0.190759979,-0.014106406,0.181912159,-0.086818002,0.114257381,-0.05272993,0.131847018,0.208039388,0.132197596,0.045281717,0.124395226,0.00845007,0.124602474,Pathol
-14.44653536,0.569714319,5.611762741,0.286566338,-1.326865162,0.254710676,0.069212611,0.125990061,1.178197472,0.17093931,-0.397052073,0.169686618,-0.467374515,0.180481145,-0.181420829,0.160294668,0.363042503,0.121769488,-0.043217591,0.126734298,0.072465225,0.13029564,0.17252028,0.127964263,-0.027132004,0.132450866,0.276845675,0.122123933,0.480104597,0.169608311,-0.272110459,0.138068505,0.090182782,0.10662278,0.161008843,0.13088577,0.009918237,0.102665498,-0.160299718,0.111361007,Pathol
-14.17431043,0.453640835,5.628862473,0.351966371,-1.300719137,0.271386407,0.044377008,0.119152692,1.222684668,0.161709222,-0.477605846,0.177603374,-0.548748049,0.165699569,-0.143092875,0.187166042,0.354324892,0.114505011,-0.096245047,0.113008101,0.07332814,0.130064915,0.145243634,0.138232888,0.009716985,0.143038959,0.289778239,0.123179554,0.440203376,0.122665373,-0.325224399,0.14638105,0.088076377,0.122138189,0.162232374,0.122600394,-0.00280888,0.089470732,-0.179155887,0.115851019,Pathol
-11.77994467,0.399240636,5.342822392,0.353433207,-0.275934146,0.218407184,0.074979736,0.145599182,-1.031056269,0.170111274,0.657553195,0.16463336,0.601963491,0.133733284,0.024685995,0.148142146,0.114221982,0.110249142,0.247385485,0.129309621,0.047823311,0.106601935,-0.354160058,0.122874807,0.433348853,0.105862722,-0.099559998,0.117437447,0.063969095,0.082503312,0.227747174,0.084080204,-0.131604474,0.10323979,0.162557134,0.075975535,0.489246415,0.144849084,0.450384,0.106273189,Pathol
-11.21238575,0.468546958,3.962943675,0.142826081,-0.611031812,0.075315316,-0.146174885,0.073375623,-0.474096525,0.069326552,0.361795478,0.068846123,-0.021572771,0.057348509,0.09533873,0.066958397,-0.128189712,0.06422642,0.340322914,0.052873196,0.520027103,0.071626024,-0.125480315,0.059740939,-0.206645264,0.05088688,0.350451282,0.052607913,-0.240953809,0.045229137,0.091784863,0.047698053,0.12214158,0.045626282,-0.063049275,0.042253386,0.096160708,0.039432369,-0.064189733,0.045877226,Pathol
-10.77047887,0.250022263,4.289308678,0.214973726,0.356808469,0.132827428,-0.294022985,0.133207942,-0.568118409,0.133945044,0.908460405,0.14377255,0.413348877,0.119062803,-0.549002896,0.109686745,-0.101763358,0.137933373,0.571847685,0.113628947,0.120137773,0.161012815,0.250139697,0.125636082,-0.405057247,0.128985758,0.433596431,0.113716761,-0.016710748,0.116049046,0.277006533,0.110548968,-0.264457227,0.090481472,0.420113322,0.095061754,-0.046904661,0.103303584,0.038661009,0.074452099,Pathol
-12.73353744,0.435758096,4.446573317,0.150743838,-0.268548422,0.145515851,-0.18130175,0.160670574,-0.305367985,0.144259102,0.346509972,0.128992774,0.428804897,0.132736119,-0.725742055,0.147181119,0.551028194,0.148077469,0.585925444,0.126613061,-0.351782803,0.129497437,-0.099295228,0.112088092,-0.160667994,0.111313456,0.300594804,0.114067197,-0.359196877,0.110727465,0.170066662,0.104560587,-0.354997594,0.112558169,0.228996696,0.097542742,-0.039560788,0.09637567,-0.082635371,0.094460639,Pathol
-13.54675766,1.026056373,3.732338891,0.350024061,-0.210976267,0.185357402,0.1166455,0.246250675,-0.695667212,0.26035434,1.039707647,0.246726458,0.787066885,0.207104644,-0.213631861,0.191757416,0.447647024,0.198674567,0.577547389,0.19675171,0.146056364,0.200781278,0.184429552,0.185683886,0.246469634,0.170455092,-0.031730418,0.162589493,-0.136278346,0.152862945,0.252626521,0.164567021,-0.092326283,0.143432035,0.095305575,0.148222008,0.093373803,0.144396013,0.043676673,0.128572222,Pathol
-8.511930401,1.940461685,0.840679955,0.250057315,-0.771752875,0.26575842,-0.91176219,0.295364947,-0.10582089,0.205904613,-0.249286466,0.176015026,0.003750536,0.246812646,-0.224059858,0.228736043,0.876029679,0.277066849,0.312741639,0.198799571,-0.251492764,0.192519535,-0.159983053,0.214041445,0.143082357,0.215837589,0.259856004,0.224046835,0.130799491,0.25292571,0.037062905,0.194783435,0.024321633,0.142981174,0.087037005,0.204161538,-0.267158232,0.178197899,0.086065837,0.153057605,Pathol
-9.87448715,0.819880909,3.170643335,0.365907317,-0.096363055,0.147498234,0.781988388,0.157781117,0.578292966,0.14667536,-0.230945409,0.099706286,-0.821461047,0.097471612,-0.040578261,0.100090625,-0.26773275,0.101031763,0.535597065,0.115420571,-0.073108184,0.088210543,-0.214181991,0.091043669,0.367202312,0.075182605,0.247196049,0.095900881,-0.482316212,0.088147624,0.070950271,0.072778789,-0.050916419,0.066387499,-0.14042137,0.062217003,0.069214027,0.075364309,-0.078147962,0.055864709,Pathol
-12.36438103,2.150732869,4.13958851,0.407121564,0.78368806,0.201073474,-0.604819186,0.163231569,0.367988705,0.178758262,-0.171193499,0.138024124,0.29845922,0.132715884,-0.434883993,0.172877648,-0.371474375,0.172310791,0.694346105,0.140708155,0.52542265,0.159064695,0.341915989,0.153345673,0.072138962,0.130986069,-0.198059164,0.124956388,-0.233729292,0.156884284,-0.002014805,0.119382587,0.412459994,0.114443166,-0.393199847,0.119975922,0.377977072,0.177347771,0.111158601,0.132768659,Pathol
-14.99341757,0.522544521,3.849950105,0.177017775,1.090708252,0.192623644,-0.210394813,0.213063175,-0.011258467,0.162081813,0.09370001,0.188995979,0.333234407,0.177681874,-0.479088599,0.193442202,-0.198402536,0.161925924,0.848978026,0.175143514,0.558914367,0.161545702,0.337918901,0.168363934,0.066542734,0.183554975,0.018783321,0.152509378,0.13055291,0.168538693,0.173825674,0.177844005,0.250113349,0.182623347,-0.274243615,0.149281316,0.225217535,0.150215016,-0.079917195,0.147699,Pathol
-12.81293605,0.826466799,4.863297661,0.378121442,-0.424374567,0.172920396,0.074484861,0.165733343,-0.004759617,0.152858455,0.556542323,0.160891595,0.29923434,0.156496424,-0.109367727,0.145797831,0.198475164,0.155302852,0.462083668,0.162137228,-0.162139131,0.144584611,0.256713532,0.125137433,-0.073094279,0.114482343,0.072937997,0.110762343,0.200801457,0.11723015,-0.026918971,0.102810097,0.363555258,0.130074143,-0.266081435,0.105875507,0.17819647,0.097455201,0.131542253,0.115273848,Pathol
-10.95594627,0.730416297,4.246729266,0.206514346,0.010864833,0.124468687,-1.183920834,0.176709365,-0.361102876,0.125125456,1.019705222,0.143709264,0.179682619,0.127045591,0.165367487,0.113155789,0.597192788,0.101139917,0.411370519,0.11189222,0.017190949,0.094024143,0.067639295,0.119139114,0.141330766,0.137375187,0.139002569,0.163047372,0.072538872,0.079911784,-0.178573227,0.145679523,0.022073419,0.067021414,0.133411649,0.073845376,0.129164674,0.175619936,0.676454334,0.130656972,Pathol
-10.78789602,0.349010042,4.556461845,0.174704865,-0.108890715,0.276052722,-1.242223244,0.194040482,-0.662164282,0.2004994,0.35911262,0.202355609,0.084216718,0.129184636,0.384549601,0.137869267,-0.614891684,0.141000802,0.563471015,0.143044992,-0.013003871,0.138795724,0.21132235,0.135256046,0.108926616,0.128965338,0.214000779,0.100213231,-0.384246519,0.110839555,0.051322582,0.117137634,0.260755422,0.099414605,-0.266740154,0.121932773,0.122495929,0.106018713,-0.15529985,0.098616784,Pathol
-11.39473858,0.441521714,2.024658453,0.78190788,-0.793901201,0.456069853,-0.75518878,0.394864738,-0.375670293,0.281341756,1.194469674,0.314047573,0.973957531,0.300361205,-0.902928931,0.260913709,1.262154096,0.242362499,-0.357489791,0.185614925,0.235271957,0.235226472,0.016021723,0.182086686,-0.17428343,0.23936832,0.533283004,0.226755161,0.117669666,0.186394043,0.135018964,0.177864458,-0.045643981,0.16508993,-0.015710341,0.166511577,-0.135059479,0.153569124,0.255401876,0.16473524,Pathol
-11.96931339,1.248906961,3.540600655,0.253627409,0.689946918,0.300104477,-0.957681679,0.456888568,0.26532227,0.445779788,-0.111940451,0.323173079,-0.36395177,0.381862097,-0.20772106,0.39663363,-0.58669614,0.284586912,0.663879055,0.264261181,0.600118622,0.338291627,0.106081465,0.160214058,-0.344290958,0.209610538,0.350435578,0.169937117,-0.082056174,0.200112941,-0.0332419,0.172348475,0.259207534,0.161738374,-0.320620579,0.151960143,0.199306839,0.154678813,0.02481657,0.168668175,Pathol
-13.90516966,0.469098892,3.578515559,0.210843185,0.771886196,0.34322772,0.056562196,0.308113502,-1.009697518,0.243341588,0.357505901,0.226015653,0.642577898,0.205421459,-0.202187892,0.227423928,0.057169577,0.215813677,0.356498485,0.216762033,0.604546752,0.234350092,-0.363888619,0.21181738,0.357641541,0.184372575,-0.334494702,0.209236577,-0.24603042,0.264568091,0.267108079,0.195967812,0.020562942,0.201315723,0.131753338,0.193285632,0.003773513,0.177576342,0.059266167,0.180611563,Pathol
-13.61684282,0.730077239,4.607482181,0.332393769,1.076698733,0.240698883,0.215397151,0.221258011,-1.077674989,0.233197367,0.502633569,0.213699342,0.012963827,0.18883178,0.1932483,0.170805225,-0.491982346,0.173011086,0.153353521,0.16606818,0.409766307,0.173531216,-0.191912533,0.153557734,0.651669813,0.1653188,-0.512041991,0.17853675,-0.371563655,0.159421887,0.011672486,0.163850971,0.208542249,0.144780211,0.070274351,0.139048121,0.265482235,0.12767078,-0.090949953,0.131830162,Pathol
-11.93333344,1.11812792,3.982702021,0.186004356,0.317587738,0.161071205,-0.752327785,0.151400435,-0.27487999,0.122260493,0.851847519,0.15740903,-0.375640413,0.134748202,0.045952329,0.142437046,0.818160903,0.163577904,-0.094627963,0.103218306,-0.322063563,0.12221371,-0.15215096,0.120688834,0.186094013,0.130518756,0.28315329,0.112570325,0.222363651,0.102797821,0.103949981,0.098724603,0.067078634,0.086689483,0.065061875,0.088705004,-0.13623497,0.119849705,0.603132016,0.117192354,Pathol
-11.79398364,0.577309309,3.145464989,0.23636452,0.888143235,0.196146728,-0.938043167,0.205301075,0.010770611,0.197893721,0.345159253,0.167659122,0.197113358,0.198874483,0.20047522,0.141955452,-0.37504723,0.160412291,0.38062614,0.16926995,0.505401315,0.159685904,-0.020300511,0.136446667,-0.017666814,0.149891409,0.06812184,0.134243316,-0.088465856,0.161130155,0.11096063,0.133087098,0.05214169,0.131883314,0.08277427,0.134540422,-0.169135804,0.114633446,0.231315114,0.156842494,Pathol
-12.01883163,0.313680409,4.95718867,0.231859486,0.107910047,0.204043858,-0.079445888,0.165965223,-0.499518677,0.200575471,1.441009274,0.179063757,-0.385231532,0.167038027,-0.174553346,0.147098077,0.842682252,0.16263184,0.141195859,0.1360558,0.311568552,0.116351719,-0.098440242,0.132465748,0.185678649,0.141962885,0.206893461,0.117591162,-0.068913488,0.124936343,-0.185053417,0.108218576,-0.036943305,0.106337953,-0.004235811,0.119884152,0.191040638,0.100080011,0.166280619,0.101057354,Pathol
-11.32102251,1.823922319,3.919186563,0.2567198,0.314597711,0.133576078,-0.51826015,0.167767576,1.011707121,0.171542752,-0.240455292,0.20930162,-1.110785916,0.197584221,1.042507104,0.219666816,0.036498492,0.15314395,0.342577168,0.134930128,-0.215565006,0.112539582,0.045267945,0.094773244,-0.043459094,0.121046842,-0.058592171,0.128051557,0.157731109,0.145514975,0.277527073,0.108930834,0.279764245,0.107745394,0.119388693,0.098634207,-0.189853236,0.080376558,0.181431671,0.092230673,Pathol
-13.94583616,0.195617356,4.945032249,0.260299561,-0.051974833,0.140902713,2.052567581,0.213367981,0.837310048,0.110981615,0.469899085,0.101461597,0.138098042,0.149115465,-0.007115533,0.14604492,-0.958012839,0.131803623,-0.101434446,0.113315026,0.280775775,0.119284486,-0.567864303,0.092232849,-0.111102673,0.134343195,-0.13186602,0.133957625,-0.055443005,0.100448315,-0.033551616,0.08999993,0.160292202,0.082436588,-0.000201769,0.087753154,-0.141230658,0.080855304,-0.101938832,0.107549906,Pathol
-11.85728615,0.359142605,4.646647161,0.183669923,0.053056561,0.173042871,-0.503585435,0.150365324,-0.067960265,0.208480613,0.105037146,0.142225918,0.084845262,0.156971305,-0.505433617,0.163476945,-0.458166119,0.147406971,-0.510828461,0.159264637,0.767515384,0.1543844,-0.014120638,0.133804583,0.227864861,0.141520175,0.371478393,0.146473809,-0.251941909,0.117696783,0.046442018,0.11231406,-0.049502406,0.122520467,-0.03872827,0.12033658,-0.299931063,0.126395063,0.224744234,0.104612403,Pathol
-11.00466636,0.296525628,4.396186628,0.133630784,0.235288218,0.188351984,-0.470106081,0.180944409,-0.116363966,0.205104946,0.4880954,0.159761974,0.300038026,0.143876879,-0.645575802,0.138453501,-0.003009584,0.113620495,0.600725721,0.115332791,-0.385164406,0.109247421,0.209617701,0.111961556,-0.114980252,0.124969595,0.25392118,0.100813878,-0.1805774,0.089036902,0.40877554,0.091249049,-0.622181592,0.106611095,0.312735464,0.086267444,-0.165782076,0.08142301,0.040706979,0.077086617,Pathol
-11.5702832,0.642324384,3.20325772,0.23225658,-0.047603423,0.277923103,0.040082514,0.225340399,0.163154615,0.195716195,0.203919695,0.231729802,0.313281738,0.17873027,-0.763276986,0.179224793,0.691553951,0.172323425,0.594162937,0.187581528,0.315511669,0.13329095,0.044248253,0.149489432,0.136749808,0.157712241,-0.105608378,0.168760147,0.09301141,0.145284418,0.323676924,0.139647405,-0.182785259,0.1475141,0.477691042,0.128788878,-0.126010469,0.138882545,0.407605025,0.13884203,Pathol
-12.01395192,0.974668887,4.218900406,0.253683123,0.036449168,0.270914447,-0.472627825,0.206447438,0.066037428,0.205108868,1.174619475,0.209216573,0.132413195,0.171185892,-0.158961747,0.129490615,0.264597553,0.106445884,0.231453304,0.093543078,-0.104964338,0.110707126,0.064728889,0.114628069,-0.325845502,0.106456058,-0.083884433,0.097263144,0.073326385,0.080186556,0.265444335,0.086987279,-0.242155723,0.087830199,0.460199126,0.105946444,-0.152562579,0.098093164,0.123552424,0.101287441,Pathol
-10.81260186,0.563285492,4.889197713,0.249419518,0.068068883,0.190887047,-0.184278062,0.170596517,-0.155847706,0.247091993,0.233160766,0.197276648,0.309580763,0.160442177,-0.136485848,0.157586062,-0.468729951,0.136026171,0.951064225,0.154085921,-0.078228672,0.13203909,-0.281141959,0.124142003,0.310067893,0.155143249,-0.323954388,0.149568708,-0.180446721,0.105989086,0.162568241,0.121903664,-0.19457221,0.14997055,0.091192818,0.118069889,-0.059779794,0.109421015,0.13126174,0.105771032,Pathol
-12.30230238,1.801770126,4.25718083,0.379201353,0.164511408,0.275495966,0.839272983,0.283300425,-0.566787021,0.236868162,0.041394333,0.209369576,-0.028668718,0.21553612,-0.449841959,0.192942023,-0.214380348,0.236240551,0.357339889,0.212527283,-0.635939608,0.212120589,0.363257832,0.204049571,0.708518883,0.18664107,0.155925534,0.193717665,0.284473488,0.189558156,-0.206182184,0.157921491,0.272289354,0.151930375,-0.348651642,0.134321954,0.245031232,0.127276186,0.10837097,0.167906693,Pathol
-11.97596819,0.371780452,3.344042903,0.229368152,-0.22482209,0.23649789,-0.219766359,0.221339014,-0.523627516,0.20590695,1.090490896,0.201459564,0.478412704,0.214787136,-0.121177088,0.180224519,0.89678659,0.209238946,0.325910984,0.208004539,0.149286428,0.192569174,0.19606405,0.2018656,-0.001090442,0.173606926,0.373977261,0.171469924,0.096459845,0.159759166,0.282139472,0.182755519,-0.138737041,0.166851108,0.174246733,0.160273095,-0.139577529,0.171833209,0.08461603,0.171888129,Pathol
-10.77048209,1.036652978,3.757500086,0.601468974,-0.579152289,0.246284435,-0.591132936,0.201668778,-0.447509267,0.161822622,0.2574468,0.16357725,-0.293535269,0.154903486,-0.390333518,0.204047961,0.005045443,0.139258173,1.022656292,0.216201207,-0.488476078,0.140357094,0.477724775,0.135091226,-0.135392948,0.104965597,-0.077139492,0.106567955,0.064017538,0.135277957,-0.163826551,0.118146211,0.001906941,0.09430444,0.171170582,0.09337348,0.27615269,0.122065888,-0.021629377,0.12985148,Pathol
-10.57562085,0.217511035,4.714787006,0.103023369,-1.127406208,0.124645556,0.499555704,0.126400965,-1.403066787,0.135669455,1.293635152,0.076610636,-0.317030005,0.063865193,-0.184323086,0.077453094,0.655678824,0.070990692,-0.002183121,0.070222003,0.172294012,0.056714973,-0.266699371,0.075083658,-0.102989997,0.061106195,-0.047851618,0.059360286,0.086847333,0.060678091,-0.07788168,0.050416112,-0.156595301,0.060747013,0.029721565,0.051327852,0.113693761,0.052449597,-0.179363249,0.052695959,Pathol
-13.45965669,0.637525241,3.511496022,0.178447603,0.244802412,0.183239336,0.426413322,0.201999204,-0.116642793,0.211721772,1.131324928,0.211768568,-0.161184153,0.169271312,-0.50525879,0.165755908,0.690454666,0.169277943,0.537392323,0.200776391,0.662573305,0.203393521,0.27312104,0.160346423,0.066230927,0.157106358,-0.026531895,0.143798333,-0.078348923,0.222034388,-0.114478653,0.177121659,-0.000571129,0.14939962,-0.042095987,0.14208782,-0.061049967,0.174524923,-0.183424853,0.142453634,Pathol
-10.38741352,0.940678733,4.259960741,0.180605228,-0.932566303,0.216668244,0.122818028,0.130436383,-0.400640582,0.106192498,0.477253673,0.122768804,-0.183257626,0.141491884,-0.462064733,0.173141145,0.342797917,0.129416874,0.373756306,0.111809921,-0.358608655,0.141066441,0.295132284,0.118178183,-0.345542965,0.155595311,0.125519092,0.101268016,-0.120429839,0.084519369,0.075485548,0.079856019,-0.294438564,0.105323564,-0.094179628,0.108088103,0.404436582,0.072490154,-0.154240007,0.096802573,Pathol
-12.13161335,0.226255301,4.029191309,0.146745754,-0.095947557,0.121107529,-0.861208831,0.135053078,-0.427869924,0.123851001,0.901218371,0.140183962,0.164761426,0.115545691,-0.112210303,0.113624762,0.154070432,0.094960697,0.717241547,0.102229141,-0.566412983,0.10899104,0.14418826,0.107852946,0.015796412,0.104066475,-0.290748967,0.092578644,0.202356408,0.079531345,-0.013266731,0.083948214,-0.085505248,0.07774151,0.360949598,0.087042158,0.037958452,0.071870312,0.197608646,0.075193972,Pathol
-9.439693391,0.30873546,1.973029095,0.206712335,-0.781028153,0.212370698,-0.177567595,0.230810265,-0.065193307,0.170919846,-0.620689931,0.180655477,-0.622837797,0.211732306,-0.972856233,0.203549044,0.098258251,0.167365575,1.077939941,0.197141287,-0.102452285,0.176075095,0.169571833,0.159945639,0.197557945,0.157625222,0.24378327,0.130769112,0.075957688,0.12597533,-0.167554334,0.146757193,-0.012406658,0.163429797,-0.251068698,0.15225355,0.073514697,0.152871013,-0.318667309,0.154884739,Pathol
